,0
2016-07-30 00:00:00+00:00,6251.732469204978
2016-07-31 00:00:00+00:00,5967.650997243293
2016-08-01 00:00:00+00:00,5812.466509737021
2016-08-02 00:00:00+00:00,5959.2958659337155
2016-08-03 00:00:00+00:00,6317.456363564656
2016-08-04 00:00:00+00:00,6593.91542885939
2016-08-05 00:00:00+00:00,6615.010933013513
2016-08-06 00:00:00+00:00,6454.165846803716
2016-08-07 00:00:00+00:00,6191.051885781203
2016-08-08 00:00:00+00:00,5920.196697992793
2016-08-09 00:00:00+00:00,5803.797126273163
2016-08-10 00:00:00+00:00,5729.053396057845
2016-08-11 00:00:00+00:00,5689.158124565645
2016-08-12 00:00:00+00:00,5801.835449927997
2016-08-13 00:00:00+00:00,6127.512102572248
2016-08-14 00:00:00+00:00,6329.096808818289
2016-08-15 00:00:00+00:00,6228.953449730713
2016-08-16 00:00:00+00:00,5922.293053150134
2016-08-17 00:00:00+00:00,5556.857716133421
2016-08-18 00:00:00+00:00,5322.06586159361
2016-08-19 00:00:00+00:00,5245.142543782927
2016-08-20 00:00:00+00:00,5160.507078190611
2016-08-21 00:00:00+00:00,5021.647202799921
2016-08-22 00:00:00+00:00,4905.877120479122
2016-08-23 00:00:00+00:00,4669.788956042088
2016-08-24 00:00:00+00:00,4405.609261356468
2016-08-25 00:00:00+00:00,4194.240439183834
2016-08-26 00:00:00+00:00,3995.0853393440248
2016-08-27 00:00:00+00:00,3745.6083666439413
2016-08-28 00:00:00+00:00,3427.34214317958
2016-08-29 00:00:00+00:00,3058.104406704357
2016-08-30 00:00:00+00:00,2669.7808880640773
2016-08-31 00:00:00+00:00,2324.7492875048124
2016-09-01 00:00:00+00:00,2037.065413237845
2016-09-02 00:00:00+00:00,1772.1687707736248
2016-09-03 00:00:00+00:00,1526.786894891127
2016-09-04 00:00:00+00:00,1292.9832127607754
2016-09-05 00:00:00+00:00,1091.0563234388264
2016-09-06 00:00:00+00:00,934.2864019741608
